run,metric,step,value
long_cooldown,learning_rate,115600,0.000211463
long_cooldown,learning_rate,115936,0.000211065
long_cooldown,learning_rate,116272,0.000210668
long_cooldown,learning_rate,116608,0.00021027
long_cooldown,learning_rate,116944,0.000209872
long_cooldown,learning_rate,117280,0.000209473
long_cooldown,learning_rate,117616,0.000209074
long_cooldown,learning_rate,117952,0.000208675
long_cooldown,learning_rate,118288,0.000208276
long_cooldown,learning_rate,118624,0.000207877
long_cooldown,learning_rate,118960,0.000207477
long_cooldown,learning_rate,119296,0.000207077
long_cooldown,learning_rate,119632,0.000206677
long_cooldown,learning_rate,119968,0.000206277
long_cooldown,learning_rate,120304,0.000205876
long_cooldown,learning_rate,120640,0.000205476
long_cooldown,learning_rate,120976,0.000205075
long_cooldown,learning_rate,121312,0.000204674
long_cooldown,learning_rate,121648,0.000204273
long_cooldown,learning_rate,121984,0.000203871
long_cooldown,learning_rate,122320,0.00020347
long_cooldown,learning_rate,122656,0.000203068
long_cooldown,learning_rate,122992,0.000202666
long_cooldown,learning_rate,123328,0.000202265
long_cooldown,learning_rate,123664,0.000201862
long_cooldown,learning_rate,124000,0.00020146
long_cooldown,learning_rate,124336,0.000201058
long_cooldown,learning_rate,124672,0.000200656
long_cooldown,learning_rate,125008,0.000200253
long_cooldown,learning_rate,125344,0.000199851
long_cooldown,learning_rate,125680,0.000199448
long_cooldown,learning_rate,126016,0.000199045
long_cooldown,learning_rate,126352,0.000198643
long_cooldown,learning_rate,126688,0.00019824
long_cooldown,learning_rate,127024,0.000197837
long_cooldown,learning_rate,127360,0.000197434
long_cooldown,learning_rate,127696,0.000197031
long_cooldown,learning_rate,128032,0.000196628
long_cooldown,learning_rate,128368,0.000196225
long_cooldown,learning_rate,128704,0.000195822
long_cooldown,learning_rate,129040,0.000195418
long_cooldown,learning_rate,129376,0.000195015
long_cooldown,learning_rate,129712,0.000194612
long_cooldown,learning_rate,130048,0.000194209
long_cooldown,learning_rate,130384,0.000193806
long_cooldown,learning_rate,130720,0.000193403
long_cooldown,learning_rate,131056,0.000193
long_cooldown,learning_rate,131392,0.000192597
long_cooldown,learning_rate,131728,0.000192194
long_cooldown,learning_rate,132064,0.000191791
long_cooldown,learning_rate,132400,0.000191388
long_cooldown,learning_rate,132736,0.000190985
long_cooldown,learning_rate,133072,0.000190583
long_cooldown,learning_rate,133408,0.00019018
long_cooldown,learning_rate,133744,0.000189777
long_cooldown,learning_rate,134080,0.000189375
long_cooldown,learning_rate,134416,0.000188972
long_cooldown,learning_rate,134752,0.00018857
long_cooldown,learning_rate,135088,0.000188168
long_cooldown,learning_rate,135424,0.000187766
long_cooldown,learning_rate,135760,0.000187364
long_cooldown,learning_rate,136096,0.000186962
long_cooldown,learning_rate,136432,0.00018656
long_cooldown,learning_rate,136768,0.000186159
long_cooldown,learning_rate,137104,0.000185757
long_cooldown,learning_rate,137440,0.000185356
long_cooldown,learning_rate,137776,0.000184955
long_cooldown,learning_rate,138112,0.000184554
long_cooldown,learning_rate,138448,0.000184153
long_cooldown,learning_rate,138784,0.000183753
long_cooldown,learning_rate,139120,0.000183352
long_cooldown,learning_rate,139456,0.000182952
long_cooldown,learning_rate,139792,0.000182552
long_cooldown,learning_rate,140128,0.000182153
long_cooldown,learning_rate,140464,0.000181753
long_cooldown,learning_rate,140800,0.000181354
long_cooldown,learning_rate,141136,0.000180955
long_cooldown,learning_rate,141472,0.000180556
long_cooldown,learning_rate,141808,0.000180157
long_cooldown,learning_rate,142144,0.000179759
long_cooldown,learning_rate,142480,0.000179361
long_cooldown,learning_rate,142816,0.000178963
long_cooldown,learning_rate,143152,0.000178566
long_cooldown,learning_rate,143488,0.000178168
long_cooldown,learning_rate,143824,0.000177771
long_cooldown,learning_rate,144160,0.000177375
long_cooldown,learning_rate,144496,0.000176978
long_cooldown,learning_rate,144832,0.000176582
long_cooldown,learning_rate,145168,0.000176186
long_cooldown,learning_rate,145504,0.000175791
long_cooldown,learning_rate,145840,0.000175396
long_cooldown,learning_rate,146176,0.000175001
long_cooldown,learning_rate,146512,0.000174607
long_cooldown,learning_rate,146848,0.000174213
long_cooldown,learning_rate,147184,0.000173819
long_cooldown,learning_rate,147520,0.000173426
long_cooldown,learning_rate,147856,0.000173033
long_cooldown,learning_rate,148192,0.00017264
long_cooldown,learning_rate,148528,0.000172248
long_cooldown,learning_rate,148864,0.000171856
long_cooldown,learning_rate,149200,0.000171464
long_cooldown,learning_rate,149536,0.000171073
long_cooldown,learning_rate,149872,0.000170683
long_cooldown,learning_rate,150208,0.000170293
long_cooldown,learning_rate,150544,0.000169903
long_cooldown,learning_rate,150880,0.000169513
long_cooldown,learning_rate,151216,0.000169124
long_cooldown,learning_rate,151552,0.000168736
long_cooldown,learning_rate,151888,0.000168348
long_cooldown,learning_rate,152224,0.00016796
long_cooldown,learning_rate,152560,0.000167573
long_cooldown,learning_rate,152896,0.000167186
long_cooldown,learning_rate,153232,0.0001668
long_cooldown,learning_rate,153568,0.000166415
long_cooldown,learning_rate,153904,0.000166029
long_cooldown,learning_rate,154240,0.000165645
long_cooldown,learning_rate,154576,0.00016526
long_cooldown,learning_rate,154912,0.000164877
long_cooldown,learning_rate,155248,0.000164493
long_cooldown,learning_rate,155584,0.000164111
long_cooldown,learning_rate,155920,0.000163729
long_cooldown,learning_rate,156256,0.000163347
long_cooldown,learning_rate,156592,0.000162966
long_cooldown,learning_rate,156928,0.000162585
long_cooldown,learning_rate,157264,0.000162205
long_cooldown,learning_rate,157600,0.000161826
long_cooldown,learning_rate,157936,0.000161447
long_cooldown,learning_rate,158272,0.000161069
long_cooldown,learning_rate,158608,0.000160691
long_cooldown,learning_rate,158944,0.000160314
long_cooldown,learning_rate,159280,0.000159937
long_cooldown,learning_rate,159616,0.000159561
long_cooldown,learning_rate,159952,0.000159186
long_cooldown,learning_rate,160288,0.000158811
long_cooldown,learning_rate,160624,0.000158437
long_cooldown,learning_rate,160960,0.000158064
long_cooldown,learning_rate,161296,0.000157691
long_cooldown,learning_rate,161632,0.000157319
long_cooldown,learning_rate,161968,0.000156947
long_cooldown,learning_rate,162304,0.000156576
long_cooldown,learning_rate,162640,0.000156206
long_cooldown,learning_rate,162976,0.000155836
long_cooldown,learning_rate,163312,0.000155468
long_cooldown,learning_rate,163648,0.000155099
long_cooldown,learning_rate,163984,0.000154732
long_cooldown,learning_rate,164320,0.000154365
long_cooldown,learning_rate,164656,0.000153999
long_cooldown,learning_rate,164992,0.000153633
long_cooldown,learning_rate,165328,0.000153268
long_cooldown,learning_rate,165664,0.000152904
long_cooldown,learning_rate,166000,0.000152541
long_cooldown,learning_rate,166336,0.000152178
long_cooldown,learning_rate,166672,0.000151816
long_cooldown,learning_rate,167008,0.000151455
long_cooldown,learning_rate,167344,0.000151095
long_cooldown,learning_rate,167680,0.000150735
long_cooldown,learning_rate,168016,0.000150376
long_cooldown,learning_rate,168352,0.000150018
long_cooldown,learning_rate,168688,0.000149661
long_cooldown,learning_rate,169024,0.000149304
long_cooldown,learning_rate,169360,0.000148948
long_cooldown,learning_rate,169696,0.000148593
long_cooldown,learning_rate,170032,0.000148239
long_cooldown,learning_rate,170368,0.000147886
long_cooldown,learning_rate,170704,0.000147533
long_cooldown,learning_rate,171040,0.000147181
long_cooldown,learning_rate,171376,0.00014683
long_cooldown,learning_rate,171712,0.00014648
long_cooldown,learning_rate,172048,0.000146131
long_cooldown,learning_rate,172384,0.000145782
long_cooldown,learning_rate,172720,0.000145434
long_cooldown,learning_rate,173056,0.000145088
long_cooldown,learning_rate,173392,0.000144742
long_cooldown,learning_rate,173728,0.000144397
long_cooldown,learning_rate,174064,0.000144052
long_cooldown,learning_rate,174400,0.000143709
long_cooldown,learning_rate,174736,0.000143366
long_cooldown,learning_rate,175072,0.000143025
long_cooldown,learning_rate,175408,0.000142684
long_cooldown,learning_rate,175744,0.000142344
long_cooldown,learning_rate,176080,0.000142005
long_cooldown,learning_rate,176416,0.000141667
long_cooldown,learning_rate,176752,0.00014133
long_cooldown,learning_rate,177088,0.000140994
long_cooldown,learning_rate,177424,0.000140659
long_cooldown,learning_rate,177760,0.000140324
long_cooldown,learning_rate,178096,0.000139991
long_cooldown,learning_rate,178432,0.000139658
long_cooldown,learning_rate,178768,0.000139327
long_cooldown,learning_rate,179104,0.000138996
long_cooldown,learning_rate,179440,0.000138667
long_cooldown,learning_rate,179776,0.000138338
long_cooldown,learning_rate,180112,0.00013801
long_cooldown,learning_rate,180448,0.000137683
long_cooldown,learning_rate,180784,0.000137358
long_cooldown,learning_rate,181120,0.000137033
long_cooldown,learning_rate,181456,0.000136709
long_cooldown,learning_rate,181792,0.000136386
long_cooldown,learning_rate,182128,0.000136065
long_cooldown,learning_rate,182464,0.000135744
long_cooldown,learning_rate,182800,0.000135424
long_cooldown,learning_rate,183136,0.000135105
long_cooldown,learning_rate,183472,0.000134788
long_cooldown,learning_rate,183808,0.000134471
long_cooldown,learning_rate,184144,0.000134155
long_cooldown,learning_rate,184480,0.000133841
long_cooldown,learning_rate,184816,0.000133527
long_cooldown,learning_rate,185152,0.000133215
long_cooldown,learning_rate,185488,0.000132903
long_cooldown,learning_rate,185824,0.000132593
long_cooldown,learning_rate,186160,0.000132283
long_cooldown,learning_rate,186496,0.000131975
long_cooldown,learning_rate,186832,0.000131668
long_cooldown,learning_rate,187168,0.000131362
long_cooldown,learning_rate,187504,0.000131057
long_cooldown,learning_rate,187840,0.000130753
long_cooldown,learning_rate,188176,0.00013045
long_cooldown,learning_rate,188512,0.000130148
long_cooldown,learning_rate,188848,0.000129848
long_cooldown,learning_rate,189184,0.000129548
long_cooldown,learning_rate,189520,0.00012925
long_cooldown,learning_rate,189856,0.000128953
long_cooldown,learning_rate,190192,0.000128656
long_cooldown,learning_rate,190528,0.000128361
long_cooldown,learning_rate,190864,0.000128068
long_cooldown,learning_rate,191200,0.000127775
long_cooldown,learning_rate,191536,0.000127483
long_cooldown,learning_rate,191872,0.000127193
long_cooldown,learning_rate,192208,0.000126904
long_cooldown,learning_rate,192544,0.000126615
long_cooldown,learning_rate,192880,0.000126329
long_cooldown,learning_rate,193216,0.000126043
long_cooldown,learning_rate,193552,0.000125758
long_cooldown,learning_rate,193888,0.000125475
long_cooldown,learning_rate,194224,0.000125193
long_cooldown,learning_rate,194560,0.000124912
long_cooldown,learning_rate,194896,0.000124632
long_cooldown,learning_rate,195232,0.000124353
long_cooldown,learning_rate,195568,0.000124076
long_cooldown,learning_rate,195904,0.0001238
long_cooldown,learning_rate,196240,0.000123525
long_cooldown,learning_rate,196576,0.000123251
long_cooldown,learning_rate,196912,0.000122978
long_cooldown,learning_rate,197248,0.000122707
long_cooldown,learning_rate,197584,0.000122437
long_cooldown,learning_rate,197920,0.000122168
long_cooldown,learning_rate,198256,0.000121901
long_cooldown,learning_rate,198592,0.000121634
long_cooldown,learning_rate,198928,0.000121369
long_cooldown,learning_rate,199264,0.000121105
long_cooldown,learning_rate,199600,0.000120843
long_cooldown,learning_rate,199936,0.000120582
long_cooldown,learning_rate,200272,0.000120322
long_cooldown,learning_rate,200608,0.000120063
long_cooldown,learning_rate,200944,0.000119805
long_cooldown,learning_rate,201280,0.000119549
long_cooldown,learning_rate,201616,0.000119294
long_cooldown,learning_rate,201952,0.000119041
long_cooldown,learning_rate,202288,0.000118789
long_cooldown,learning_rate,202624,0.000118538
long_cooldown,learning_rate,202960,0.000118288
long_cooldown,learning_rate,203296,0.00011804
long_cooldown,learning_rate,203632,0.000117793
long_cooldown,learning_rate,203968,0.000117547
long_cooldown,learning_rate,204304,0.000117302
long_cooldown,learning_rate,204640,0.000117059
long_cooldown,learning_rate,204976,0.000116818
long_cooldown,learning_rate,205312,0.000116577
long_cooldown,learning_rate,205648,0.000116338
long_cooldown,learning_rate,205984,0.0001161
long_cooldown,learning_rate,206320,0.000115864
long_cooldown,learning_rate,206656,0.000115629
long_cooldown,learning_rate,206992,0.000115395
long_cooldown,learning_rate,207328,0.000115163
long_cooldown,learning_rate,207664,0.000114932
long_cooldown,learning_rate,208000,0.000114703
long_cooldown,learning_rate,208336,0.000114474
long_cooldown,learning_rate,208672,0.000114248
long_cooldown,learning_rate,209008,0.000114022
long_cooldown,learning_rate,209344,0.000113798
long_cooldown,learning_rate,209680,0.000113575
long_cooldown,learning_rate,210016,0.000113354
long_cooldown,learning_rate,210352,0.000113134
long_cooldown,learning_rate,210688,0.000112916
long_cooldown,learning_rate,211024,0.000112699
long_cooldown,learning_rate,211360,0.000112483
long_cooldown,learning_rate,211696,0.000112269
long_cooldown,learning_rate,212032,0.000112056
long_cooldown,learning_rate,212368,0.000111844
long_cooldown,learning_rate,212704,0.000111634
long_cooldown,learning_rate,213040,0.000111426
long_cooldown,learning_rate,213376,0.000111219
long_cooldown,learning_rate,213712,0.000111013
long_cooldown,learning_rate,214048,0.000110809
long_cooldown,learning_rate,214384,0.000110606
long_cooldown,learning_rate,214720,0.000110404
long_cooldown,learning_rate,215056,0.000110204
long_cooldown,learning_rate,215392,0.000110006
long_cooldown,learning_rate,215728,0.000109809
long_cooldown,learning_rate,216064,0.000109613
long_cooldown,learning_rate,216400,0.000109419
long_cooldown,learning_rate,216736,0.000109226
long_cooldown,learning_rate,217072,0.000109035
long_cooldown,learning_rate,217408,0.000108845
long_cooldown,learning_rate,217744,0.000108657
long_cooldown,learning_rate,218080,0.00010847
long_cooldown,learning_rate,218416,0.000108285
long_cooldown,learning_rate,218752,0.000108101
long_cooldown,learning_rate,219088,0.000107919
long_cooldown,learning_rate,219424,0.000107738
long_cooldown,learning_rate,219760,0.000107559
long_cooldown,learning_rate,220096,0.000107381
long_cooldown,learning_rate,220432,0.000107204
long_cooldown,learning_rate,220768,0.00010703
long_cooldown,learning_rate,221104,0.000106856
long_cooldown,learning_rate,221440,0.000106684
long_cooldown,learning_rate,221776,0.000106514
long_cooldown,learning_rate,222112,0.000106345
long_cooldown,learning_rate,222448,0.000106178
long_cooldown,learning_rate,222784,0.000106012
long_cooldown,learning_rate,223120,0.000105848
long_cooldown,learning_rate,223456,0.000105685
long_cooldown,learning_rate,223792,0.000105524
long_cooldown,learning_rate,224128,0.000105364
long_cooldown,learning_rate,224464,0.000105206
long_cooldown,learning_rate,224800,0.000105049
long_cooldown,learning_rate,225136,0.000104894
long_cooldown,learning_rate,225472,0.00010474
long_cooldown,learning_rate,225808,0.000104588
long_cooldown,learning_rate,226144,0.000104438
long_cooldown,learning_rate,226480,0.000104289
long_cooldown,learning_rate,226816,0.000104142
long_cooldown,learning_rate,227152,0.000103996
long_cooldown,learning_rate,227488,0.000103852
long_cooldown,learning_rate,227824,0.000103709
long_cooldown,learning_rate,228160,0.000103568
long_cooldown,learning_rate,228496,0.000103428
long_cooldown,learning_rate,228832,0.00010329
long_cooldown,learning_rate,229168,0.000103154
long_cooldown,learning_rate,229504,0.000103019
long_cooldown,learning_rate,229840,0.000102885
long_cooldown,learning_rate,230176,0.000102754
long_cooldown,learning_rate,230512,0.000102624
long_cooldown,learning_rate,230848,0.000102495
long_cooldown,learning_rate,231184,0.000102368
long_cooldown,learning_rate,231520,0.000102243
long_cooldown,learning_rate,231856,0.000102119
long_cooldown,learning_rate,232192,0.000101996
long_cooldown,learning_rate,232528,0.000101876
long_cooldown,learning_rate,232864,0.000101757
long_cooldown,learning_rate,233200,0.000101639
long_cooldown,learning_rate,233536,0.000101523
long_cooldown,learning_rate,233872,0.000101409
long_cooldown,learning_rate,234208,0.000101296
long_cooldown,learning_rate,234544,0.000101185
long_cooldown,learning_rate,234880,0.000101076
long_cooldown,learning_rate,235216,0.000100968
long_cooldown,learning_rate,235552,0.000100862
long_cooldown,learning_rate,235888,0.000100757
long_cooldown,learning_rate,236224,0.000100654
long_cooldown,learning_rate,236560,0.000100553
long_cooldown,learning_rate,236896,0.000100453
long_cooldown,learning_rate,237232,0.000100355
long_cooldown,learning_rate,237568,0.000100258
long_cooldown,learning_rate,237904,0.000100163
long_cooldown,learning_rate,238240,0.00010007
long_cooldown,learning_rate,238576,9.99781e-05
long_cooldown,learning_rate,238912,9.9888e-05
long_cooldown,learning_rate,239248,9.97996e-05
long_cooldown,learning_rate,239584,9.97127e-05
long_cooldown,learning_rate,239920,9.96275e-05
long_cooldown,learning_rate,240256,9.95439e-05
long_cooldown,learning_rate,240592,9.9462e-05
long_cooldown,learning_rate,240928,9.93817e-05
long_cooldown,learning_rate,241264,9.9303e-05
long_cooldown,learning_rate,241600,9.9226e-05
long_cooldown,learning_rate,241936,9.91506e-05
long_cooldown,learning_rate,242272,9.90768e-05
long_cooldown,learning_rate,242608,9.90047e-05
long_cooldown,learning_rate,242944,9.89342e-05
long_cooldown,learning_rate,243280,9.88653e-05
long_cooldown,learning_rate,243616,9.87981e-05
long_cooldown,learning_rate,243952,9.87326e-05
long_cooldown,learning_rate,244288,9.86687e-05
long_cooldown,learning_rate,244624,9.86064e-05
long_cooldown,learning_rate,244960,9.85458e-05
long_cooldown,learning_rate,245296,9.84868e-05
long_cooldown,learning_rate,245632,9.84295e-05
long_cooldown,learning_rate,245968,9.83739e-05
long_cooldown,learning_rate,246304,9.83199e-05
long_cooldown,learning_rate,246640,9.82675e-05
long_cooldown,learning_rate,246976,9.82168e-05
long_cooldown,learning_rate,247312,9.81677e-05
long_cooldown,learning_rate,247648,9.81203e-05
long_cooldown,learning_rate,247984,9.80746e-05
long_cooldown,learning_rate,248320,9.80305e-05
long_cooldown,learning_rate,248656,9.79881e-05
long_cooldown,learning_rate,248992,9.79473e-05
long_cooldown,learning_rate,249328,9.79082e-05
long_cooldown,learning_rate,249664,9.78708e-05
long_cooldown,learning_rate,250000,9.7835e-05
long_cooldown,learning_rate,250336,9.78008e-05
long_cooldown,learning_rate,250672,9.77684e-05
long_cooldown,learning_rate,251008,9.77376e-05
long_cooldown,learning_rate,251344,9.77084e-05
long_cooldown,learning_rate,251680,9.7681e-05
long_cooldown,learning_rate,252016,9.76551e-05
long_cooldown,learning_rate,252352,9.7631e-05
long_cooldown,learning_rate,252688,9.76085e-05
long_cooldown,learning_rate,253024,9.75877e-05
long_cooldown,learning_rate,253360,9.75685e-05
long_cooldown,learning_rate,253696,9.7551e-05
long_cooldown,learning_rate,254032,9.75352e-05
long_cooldown,learning_rate,254368,9.75211e-05
long_cooldown,learning_rate,254704,9.75086e-05
long_cooldown,learning_rate,255040,9.74977e-05
long_cooldown,learning_rate,255376,9.74886e-05
long_cooldown,learning_rate,255712,9.74811e-05
long_cooldown,learning_rate,256048,9.74753e-05
long_cooldown,learning_rate,256384,9.74711e-05
long_cooldown,learning_rate,256720,9.74686e-05
long_cooldown,learning_rate,257056,9.74678e-05
long_cooldown,learning_rate,257392,9.74678e-05
long_cooldown,learning_rate,257728,9.74678e-05
long_cooldown,learning_rate,258064,9.74678e-05
long_cooldown,learning_rate,258400,9.74678e-05
long_cooldown,learning_rate,258736,9.74678e-05
long_cooldown,learning_rate,259072,9.74678e-05
long_cooldown,learning_rate,259408,9.74678e-05
long_cooldown,learning_rate,259744,9.74678e-05
long_cooldown,learning_rate,260080,9.74678e-05
long_cooldown,learning_rate,260416,9.74678e-05
long_cooldown,learning_rate,260752,9.74678e-05
long_cooldown,learning_rate,261088,9.74678e-05
long_cooldown,learning_rate,261424,9.74678e-05
long_cooldown,learning_rate,261760,9.74678e-05
long_cooldown,learning_rate,262096,9.74678e-05
long_cooldown,learning_rate,262432,9.74678e-05
long_cooldown,learning_rate,262768,9.74678e-05
long_cooldown,learning_rate,263104,9.74678e-05
long_cooldown,learning_rate,263440,9.74678e-05
long_cooldown,learning_rate,263776,9.74678e-05
long_cooldown,learning_rate,264112,9.74678e-05
long_cooldown,learning_rate,264448,9.74678e-05
long_cooldown,learning_rate,264784,9.74678e-05
long_cooldown,learning_rate,265120,9.74678e-05
long_cooldown,learning_rate,265456,9.74678e-05
long_cooldown,learning_rate,265792,9.74678e-05
long_cooldown,learning_rate,266128,9.74678e-05
long_cooldown,learning_rate,266464,9.74678e-05
long_cooldown,learning_rate,266800,9.74678e-05
long_cooldown,learning_rate,267136,9.74678e-05
long_cooldown,learning_rate,267472,9.74678e-05
long_cooldown,learning_rate,267808,9.74678e-05
long_cooldown,learning_rate,268144,9.74678e-05
long_cooldown,learning_rate,268480,9.74678e-05
long_cooldown,learning_rate,268816,9.74678e-05
long_cooldown,learning_rate,269152,9.74678e-05
long_cooldown,learning_rate,269488,9.74678e-05
long_cooldown,learning_rate,269824,9.74678e-05
long_cooldown,learning_rate,270160,9.74678e-05
long_cooldown,learning_rate,270496,9.74678e-05
long_cooldown,learning_rate,270832,9.74678e-05
long_cooldown,learning_rate,271168,9.74678e-05
long_cooldown,learning_rate,271504,9.74678e-05
long_cooldown,learning_rate,271840,9.74678e-05
long_cooldown,learning_rate,272176,9.74678e-05
long_cooldown,learning_rate,272512,9.74678e-05
long_cooldown,learning_rate,272848,9.74678e-05
long_cooldown,learning_rate,273184,9.74678e-05
long_cooldown,learning_rate,273520,9.74678e-05
long_cooldown,learning_rate,273856,9.74678e-05
long_cooldown,learning_rate,274192,9.74678e-05
long_cooldown,learning_rate,274528,9.74678e-05
long_cooldown,learning_rate,274864,9.74678e-05
long_cooldown,learning_rate,275200,9.74678e-05
long_cooldown,learning_rate,275536,9.74678e-05
long_cooldown,learning_rate,275872,9.74678e-05
long_cooldown,learning_rate,276208,9.74678e-05
long_cooldown,learning_rate,276544,9.74678e-05
long_cooldown,learning_rate,276880,9.74678e-05
long_cooldown,learning_rate,277216,9.74678e-05
long_cooldown,learning_rate,277552,9.74678e-05
long_cooldown,learning_rate,277888,9.74678e-05
long_cooldown,learning_rate,278224,9.74678e-05
long_cooldown,learning_rate,278560,9.74678e-05
long_cooldown,learning_rate,278896,9.74678e-05
long_cooldown,learning_rate,279232,9.74678e-05
long_cooldown,learning_rate,279568,9.74678e-05
long_cooldown,learning_rate,279904,9.74678e-05
long_cooldown,learning_rate,280240,9.74678e-05
long_cooldown,learning_rate,280576,9.74678e-05
long_cooldown,learning_rate,280912,9.74678e-05
long_cooldown,learning_rate,281248,9.74678e-05
long_cooldown,learning_rate,281584,9.74678e-05
long_cooldown,learning_rate,281920,9.74678e-05
long_cooldown,learning_rate,282256,9.74678e-05
long_cooldown,learning_rate,282592,9.74678e-05
long_cooldown,learning_rate,282928,9.74678e-05
long_cooldown,learning_rate,283264,9.74678e-05
long_cooldown,learning_rate,283600,9.74678e-05
long_cooldown,learning_rate,283936,9.74678e-05
long_cooldown,learning_rate,284272,9.74678e-05
long_cooldown,learning_rate,284608,9.74678e-05
long_cooldown,learning_rate,284944,9.74678e-05
long_cooldown,learning_rate,285280,9.74678e-05
long_cooldown,learning_rate,285616,9.74678e-05
long_cooldown,learning_rate,285952,9.74678e-05
long_cooldown,learning_rate,286288,9.74678e-05
long_cooldown,learning_rate,286624,9.74678e-05
long_cooldown,learning_rate,286960,9.74678e-05
long_cooldown,learning_rate,287296,9.74678e-05
long_cooldown,learning_rate,287632,9.74678e-05
long_cooldown,learning_rate,287968,9.74678e-05
long_cooldown,learning_rate,288304,9.74678e-05
long_cooldown,learning_rate,288640,9.74678e-05
long_cooldown,learning_rate,288976,9.74678e-05
long_cooldown,learning_rate,289312,9.74678e-05
long_cooldown,learning_rate,289648,9.74678e-05
long_cooldown,learning_rate,289984,9.74678e-05
long_cooldown,learning_rate,290320,9.74678e-05
long_cooldown,learning_rate,290656,9.74678e-05
long_cooldown,learning_rate,290992,9.74678e-05
long_cooldown,learning_rate,291328,9.74678e-05
long_cooldown,learning_rate,291664,9.74678e-05
long_cooldown,learning_rate,292000,9.74678e-05
long_cooldown,learning_rate,292336,9.74678e-05
long_cooldown,learning_rate,292672,9.74678e-05
long_cooldown,learning_rate,293008,9.74678e-05
long_cooldown,learning_rate,293344,9.74678e-05
long_cooldown,learning_rate,293680,9.74678e-05
long_cooldown,learning_rate,294016,9.74678e-05
long_cooldown,learning_rate,294352,9.74678e-05
long_cooldown,learning_rate,294688,9.74678e-05
long_cooldown,learning_rate,295024,9.74678e-05
long_cooldown,learning_rate,295360,9.74678e-05
long_cooldown,learning_rate,295696,9.74678e-05
long_cooldown,learning_rate,296032,9.74678e-05
long_cooldown,learning_rate,296368,9.74678e-05
long_cooldown,learning_rate,296704,9.74678e-05
long_cooldown,learning_rate,297040,9.74678e-05
long_cooldown,learning_rate,297376,9.74678e-05
long_cooldown,learning_rate,297712,9.74678e-05
long_cooldown,learning_rate,298048,9.74678e-05
long_cooldown,learning_rate,298384,9.74678e-05
long_cooldown,learning_rate,298720,9.74678e-05
long_cooldown,learning_rate,299056,9.74678e-05
long_cooldown,learning_rate,299392,9.74678e-05
long_cooldown,learning_rate,299728,9.74678e-05
long_cooldown,learning_rate,300064,9.74678e-05
long_cooldown,learning_rate,300400,9.74678e-05
long_cooldown,learning_rate,300736,9.74678e-05
long_cooldown,learning_rate,301072,9.74678e-05
long_cooldown,learning_rate,301408,9.74678e-05
long_cooldown,learning_rate,301744,9.74678e-05
long_cooldown,learning_rate,302080,9.74678e-05
long_cooldown,learning_rate,302416,9.74678e-05
long_cooldown,learning_rate,302752,9.74678e-05
long_cooldown,learning_rate,303088,9.74678e-05
long_cooldown,learning_rate,303424,9.74678e-05
long_cooldown,learning_rate,303760,9.74678e-05
long_cooldown,learning_rate,304096,9.74678e-05
long_cooldown,learning_rate,304432,9.74678e-05
long_cooldown,learning_rate,304768,9.74678e-05
long_cooldown,learning_rate,305104,9.74678e-05
long_cooldown,learning_rate,305440,9.74678e-05
long_cooldown,learning_rate,305776,9.74678e-05
long_cooldown,learning_rate,306112,9.74678e-05
long_cooldown,learning_rate,306448,9.74678e-05
long_cooldown,learning_rate,306784,9.74678e-05
long_cooldown,learning_rate,307120,9.74678e-05
long_cooldown,learning_rate,307456,9.74678e-05
long_cooldown,learning_rate,307792,9.74678e-05
long_cooldown,learning_rate,308128,9.74678e-05
long_cooldown,learning_rate,308464,9.74678e-05
long_cooldown,learning_rate,308800,9.74678e-05
long_cooldown,learning_rate,309136,9.74678e-05
long_cooldown,learning_rate,309472,9.74678e-05
long_cooldown,learning_rate,309808,9.74678e-05
long_cooldown,learning_rate,310144,9.74678e-05
long_cooldown,learning_rate,310480,9.74678e-05
long_cooldown,learning_rate,310816,9.74678e-05
long_cooldown,learning_rate,311152,9.74678e-05
long_cooldown,learning_rate,311488,9.74678e-05
long_cooldown,learning_rate,311824,9.74678e-05
long_cooldown,learning_rate,312160,9.74678e-05
long_cooldown,learning_rate,312496,9.74678e-05
long_cooldown,learning_rate,312832,9.74678e-05
long_cooldown,learning_rate,313168,9.74678e-05
long_cooldown,learning_rate,313504,9.74678e-05
long_cooldown,learning_rate,313840,9.74678e-05
long_cooldown,learning_rate,314176,9.74678e-05
long_cooldown,learning_rate,314512,9.74678e-05
long_cooldown,learning_rate,314848,9.74678e-05
long_cooldown,learning_rate,315184,9.74678e-05
long_cooldown,learning_rate,315520,9.74678e-05
long_cooldown,learning_rate,315856,9.74678e-05
long_cooldown,learning_rate,316192,9.74678e-05
long_cooldown,learning_rate,316528,9.74678e-05
long_cooldown,learning_rate,316864,9.74678e-05
long_cooldown,learning_rate,317200,9.74678e-05
long_cooldown,learning_rate,317536,9.74678e-05
long_cooldown,learning_rate,317872,9.74678e-05
long_cooldown,learning_rate,318208,9.74678e-05
long_cooldown,learning_rate,318544,9.74678e-05
long_cooldown,learning_rate,318880,9.74678e-05
long_cooldown,learning_rate,319216,9.74678e-05
long_cooldown,learning_rate,319552,9.74678e-05
long_cooldown,learning_rate,319888,9.74678e-05
long_cooldown,learning_rate,320224,9.74678e-05
long_cooldown,learning_rate,320560,9.74678e-05
long_cooldown,learning_rate,320896,9.74678e-05
long_cooldown,learning_rate,321232,9.74678e-05
